Datetime,Price_EUR_per_MWh,Price_EUR_per_kg,electricity_price,CF
2024-08-22 09:00:00,37.45,0.489846,121.02,0.030472
2024-08-22 10:00:00,37.45,0.489846,117.49,0.104887
2024-08-22 11:00:00,37.45,0.489846,103.77,0.196441
2024-08-22 12:00:00,37.45,0.489846,82.41,0.277067
2024-08-22 13:00:00,37.45,0.489846,81.25,0.259496
2024-08-22 14:00:00,37.45,0.489846,82.28,0.17024
2024-08-22 15:00:00,37.45,0.489846,80.99,0.123932
2024-08-22 16:00:00,37.45,0.489846,78.39,0.128908
2024-08-22 17:00:00,37.45,0.489846,78.18,0.175513
2024-08-22 18:00:00,37.45,0.489846,80.99,0.194301
2024-08-22 19:00:00,37.45,0.489846,86.31,0.170179
2024-08-22 20:00:00,37.45,0.489846,117.49,0.137452
2024-08-22 21:00:00,37.45,0.489846,131.99,0.14126
2024-08-22 22:00:00,37.45,0.489846,164.5,0.166017
2024-08-22 23:00:00,37.45,0.489846,137.79,0.192066
2024-08-22 23:00:00,37.45,0.489846,121.5,0.192066
2024-09-22 01:00:00,35.14,0.4596312,99.98,0.343722
2024-09-22 02:00:00,35.14,0.4596312,95.58,0.340662
2024-09-22 03:00:00,35.14,0.4596312,95.55,0.335956
2024-09-22 04:00:00,35.14,0.4596312,95.84,0.337514
2024-09-22 05:00:00,35.14,0.4596312,93.9,0.357356
2024-09-22 06:00:00,35.14,0.4596312,97.9,0.378739
2024-09-22 07:00:00,35.14,0.4596312,102.55,0.385283
2024-09-22 08:00:00,35.14,0.4596312,102.98,0.418657
2024-09-22 09:00:00,35.14,0.4596312,96.31,0.454215
2024-09-22 10:00:00,35.14,0.4596312,90.63,0.484309
2024-09-22 11:00:00,35.14,0.4596312,50.24,0.495986
2024-09-22 12:00:00,35.14,0.4596312,11.87,0.49135
2024-09-22 13:00:00,35.14,0.4596312,11.68,0.482618
2024-09-22 14:00:00,35.14,0.4596312,0.1,0.47964
2024-09-22 15:00:00,35.14,0.4596312,0.01,0.467895
2024-09-22 16:00:00,35.14,0.4596312,2.0,0.441881
2024-09-22 17:00:00,35.14,0.4596312,2.0,0.411957
2024-09-22 18:00:00,35.14,0.4596312,28.45,0.381896
2024-09-22 19:00:00,35.14,0.4596312,70.0,0.367359
2024-09-22 20:00:00,35.14,0.4596312,102.69,0.3821
2024-09-22 21:00:00,35.14,0.4596312,110.22,0.426491
2024-09-22 22:00:00,35.14,0.4596312,114.53,0.49135
2024-09-22 23:00:00,35.14,0.4596312,102.74,0.563077
2024-09-22 23:00:00,35.14,0.4596312,99.98,0.563077
2024-10-22 01:00:00,39.61,0.5180988,80.85,0.206245
2024-10-22 02:00:00,39.61,0.5180988,70.0,0.194231
2024-10-22 03:00:00,39.61,0.5180988,63.79,0.173072
2024-10-22 04:00:00,39.61,0.5180988,69.4,0.154065
2024-10-22 05:00:00,39.61,0.5180988,60.0,0.149282
2024-10-22 06:00:00,39.61,0.5180988,70.0,0.157518
2024-10-22 07:00:00,39.61,0.5180988,75.97,0.160613
2024-10-22 08:00:00,39.61,0.5180988,102.17,0.154134
2024-10-22 09:00:00,39.61,0.5180988,123.02,0.123998
2024-10-22 10:00:00,39.61,0.5180988,105.5,0.120725
2024-10-22 11:00:00,39.61,0.5180988,93.02,0.122292
2024-10-22 12:00:00,39.61,0.5180988,55.4,0.144105
2024-10-22 13:00:00,39.61,0.5180988,53.54,0.205201
2024-10-22 14:00:00,39.61,0.5180988,50.24,0.294353
2024-10-22 15:00:00,39.61,0.5180988,53.54,0.359049
2024-10-22 16:00:00,39.61,0.5180988,53.54,0.357356
2024-10-22 17:00:00,39.61,0.5180988,52.5,0.34799
2024-10-22 18:00:00,39.61,0.5180988,74.99,0.323224
2024-10-22 19:00:00,39.61,0.5180988,95.91,0.284028
2024-10-22 20:00:00,39.61,0.5180988,124.71,0.244037
2024-10-22 21:00:00,39.61,0.5180988,112.02,0.222515
2024-10-22 22:00:00,39.61,0.5180988,100.0,0.212448
2024-10-22 23:00:00,39.61,0.5180988,95.78,0.197731
2024-10-22 23:00:00,39.61,0.5180988,88.35,0.197731
2024-11-22 01:00:00,48.4,0.633072,87.63,0.972336
2024-11-22 02:00:00,48.4,0.633072,84.53,0.981209
2024-11-22 03:00:00,48.4,0.633072,83.2,0.986468
2024-11-22 04:00:00,48.4,0.633072,80.58,0.9794
2024-11-22 05:00:00,48.4,0.633072,77.13,0.963632
2024-11-22 06:00:00,48.4,0.633072,87.6,0.9394
2024-11-22 07:00:00,48.4,0.633072,100.09,0.892695
2024-11-22 08:00:00,48.4,0.633072,129.57,0.815268
2024-11-22 09:00:00,48.4,0.633072,141.31,0.716532
2024-11-22 10:00:00,48.4,0.633072,136.32,0.589432
2024-11-22 11:00:00,48.4,0.633072,116.71,0.48405
2024-11-22 12:00:00,48.4,0.633072,115.0,0.413466
2024-11-22 13:00:00,48.4,0.633072,107.16,0.335857
2024-11-22 14:00:00,48.4,0.633072,97.02,0.249334
2024-11-22 15:00:00,48.4,0.633072,104.0,0.14319
2024-11-22 16:00:00,48.4,0.633072,121.22,0.03809
2024-11-22 17:00:00,48.4,0.633072,140.01,0.047899
2024-11-22 18:00:00,48.4,0.633072,146.89,0.1635
2024-11-22 19:00:00,48.4,0.633072,151.24,0.346375
2024-11-22 20:00:00,48.4,0.633072,160.87,0.553609
2024-11-22 21:00:00,48.4,0.633072,161.26,0.702977
2024-11-22 22:00:00,48.4,0.633072,151.24,0.780582
2024-11-22 23:00:00,48.4,0.633072,143.9,0.830159
2024-11-22 23:00:00,48.4,0.633072,143.9,0.830159
2024-12-22 01:00:00,45.28,0.5922624,100.5,0.935568
2024-12-22 02:00:00,45.28,0.5922624,85.0,0.939568
2024-12-22 03:00:00,45.28,0.5922624,72.62,0.941632
2024-12-22 04:00:00,45.28,0.5922624,64.99,0.941632
2024-12-22 05:00:00,45.28,0.5922624,59.88,0.954395
2024-12-22 06:00:00,45.28,0.5922624,59.2,0.961855
2024-12-22 07:00:00,45.28,0.5922624,59.63,0.962968
2024-12-22 08:00:00,45.28,0.5922624,60.28,0.971345
2024-12-22 09:00:00,45.28,0.5922624,60.3,0.978541
2024-12-22 10:00:00,45.28,0.5922624,50.24,0.985009
2024-12-22 11:00:00,45.28,0.5922624,20.0,0.986891
2024-12-22 12:00:00,45.28,0.5922624,16.01,0.987032
2024-12-22 13:00:00,45.28,0.5922624,18.67,0.98505
2024-12-22 14:00:00,45.28,0.5922624,15.38,0.984386
2024-12-22 15:00:00,45.28,0.5922624,10.96,0.987086
2024-12-22 16:00:00,45.28,0.5922624,5.0,0.986482
2024-12-22 17:00:00,45.28,0.5922624,18.6,0.982064
2024-12-22 18:00:00,45.28,0.5922624,55.0,0.977405
2024-12-22 19:00:00,45.28,0.5922624,77.44,0.975232
2024-12-22 20:00:00,45.28,0.5922624,79.97,0.970405
2024-12-22 21:00:00,45.28,0.5922624,84.75,0.965073
2024-12-22 22:00:00,45.28,0.5922624,84.97,0.963459
2024-12-22 23:00:00,45.28,0.5922624,70.3,0.962368
2024-12-22 23:00:00,45.28,0.5922624,64.6,0.962368
2024-01-23 01:00:00,27.48,0.3594384,61.1,0.426255
2024-01-23 02:00:00,27.48,0.3594384,59.0,0.402082
2024-01-23 03:00:00,27.48,0.3594384,58.5,0.429588
2024-01-23 04:00:00,27.48,0.3594384,59.87,0.455277
2024-01-23 05:00:00,27.48,0.3594384,58.5,0.45028
2024-01-23 06:00:00,27.48,0.3594384,58.5,0.463859
2024-01-23 07:00:00,27.48,0.3594384,65.55,0.514623
2024-01-23 08:00:00,27.48,0.3594384,90.1,0.545223
2024-01-23 09:00:00,27.48,0.3594384,97.5,0.506596
2024-01-23 10:00:00,27.48,0.3594384,91.86,0.473068
2024-01-23 11:00:00,27.48,0.3594384,81.0,0.436734
2024-01-23 12:00:00,27.48,0.3594384,66.65,0.365681
2024-01-23 13:00:00,27.48,0.3594384,61.91,0.288451
2024-01-23 14:00:00,27.48,0.3594384,61.03,0.206177
2024-01-23 15:00:00,27.48,0.3594384,62.01,0.114154
2024-01-23 16:00:00,27.48,0.3594384,64.0,0.054094
2024-01-23 17:00:00,27.48,0.3594384,66.62,0.071291
2024-01-23 18:00:00,27.48,0.3594384,84.0,0.147001
2024-01-23 19:00:00,27.48,0.3594384,96.98,0.240921
2024-01-23 20:00:00,27.48,0.3594384,115.0,0.327538
2024-01-23 21:00:00,27.48,0.3594384,129.01,0.439602
2024-01-23 22:00:00,27.48,0.3594384,106.76,0.572641
2024-01-23 23:00:00,27.48,0.3594384,92.5,0.675823
2024-01-23 23:00:00,27.48,0.3594384,84.51,0.675823
2024-02-23 01:00:00,22.91,0.2996628,9.57,0.972845
2024-02-23 02:00:00,22.91,0.2996628,4.09,0.981268
2024-02-23 03:00:00,22.91,0.2996628,3.2,0.978073
2024-02-23 04:00:00,22.91,0.2996628,1.83,0.972391
2024-02-23 05:00:00,22.91,0.2996628,2.58,0.970205
2024-02-23 06:00:00,22.91,0.2996628,3.2,0.965327
2024-02-23 07:00:00,22.91,0.2996628,6.8,0.964195
2024-02-23 08:00:00,22.91,0.2996628,11.0,0.97085
2024-02-23 09:00:00,22.91,0.2996628,11.22,0.980073
2024-02-23 10:00:00,22.91,0.2996628,6.8,0.986255
2024-02-23 11:00:00,22.91,0.2996628,3.2,0.986377
2024-02-23 12:00:00,22.91,0.2996628,3.2,0.986359
2024-02-23 13:00:00,22.91,0.2996628,3.0,0.985805
2024-02-23 14:00:00,22.91,0.2996628,0.43,0.980441
2024-02-23 15:00:00,22.91,0.2996628,0.01,0.980882
2024-02-23 16:00:00,22.91,0.2996628,0.01,0.982136
2024-02-23 17:00:00,22.91,0.2996628,0.43,0.9819
2024-02-23 18:00:00,22.91,0.2996628,3.2,0.978541
2024-02-23 19:00:00,22.91,0.2996628,11.17,0.96815
2024-02-23 20:00:00,22.91,0.2996628,15.1,0.966382
2024-02-23 21:00:00,22.91,0.2996628,17.15,0.973755
2024-02-23 22:00:00,22.91,0.2996628,18.36,0.975473
2024-02-23 23:00:00,22.91,0.2996628,13.94,0.967714
2024-02-23 23:00:00,22.91,0.2996628,11.69,0.967714
2024-03-23 01:00:00,27.41,0.3585228,3.2,0.5012
2024-03-23 02:00:00,27.41,0.3585228,3.03,0.53015
2024-03-23 03:00:00,27.41,0.3585228,0.9,0.578091
2024-03-23 04:00:00,27.41,0.3585228,2.71,0.602404
2024-03-23 05:00:00,27.41,0.3585228,2.05,0.576445
2024-03-23 06:00:00,27.41,0.3585228,2.0,0.471282
2024-03-23 07:00:00,27.41,0.3585228,2.1,0.320124
2024-03-23 08:00:00,27.41,0.3585228,2.3,0.176646
2024-03-23 09:00:00,27.41,0.3585228,0.43,0.07272
2024-03-23 10:00:00,27.41,0.3585228,0.0,0.029564
2024-03-23 11:00:00,27.41,0.3585228,0.0,0.030007
2024-03-23 12:00:00,27.41,0.3585228,0.0,0.01896
2024-03-23 13:00:00,27.41,0.3585228,0.0,0.01539
2024-03-23 14:00:00,27.41,0.3585228,0.0,0.018596
2024-03-23 15:00:00,27.41,0.3585228,0.0,0.046814
2024-03-23 16:00:00,27.41,0.3585228,0.0,0.139287
2024-03-23 17:00:00,27.41,0.3585228,0.0,0.239896
2024-03-23 18:00:00,27.41,0.3585228,0.43,0.222269
2024-03-23 19:00:00,27.41,0.3585228,3.19,0.23456
2024-03-23 20:00:00,27.41,0.3585228,3.2,0.270763
2024-03-23 21:00:00,27.41,0.3585228,9.01,0.263098
2024-03-23 22:00:00,27.41,0.3585228,7.18,0.256634
2024-03-23 23:00:00,27.41,0.3585228,3.2,0.219954
2024-03-23 23:00:00,27.41,0.3585228,3.2,0.219954
2024-04-23 01:00:00,29.15,0.3812819999999999,6.15,0.414987
2024-04-23 02:00:00,29.15,0.3812819999999999,3.6,0.457168
2024-04-23 03:00:00,29.15,0.3812819999999999,3.25,0.536982
2024-04-23 04:00:00,29.15,0.3812819999999999,3.35,0.644886
2024-04-23 05:00:00,29.15,0.3812819999999999,3.6,0.733122
2024-04-23 06:00:00,29.15,0.3812819999999999,5.0,0.768431
2024-04-23 07:00:00,29.15,0.3812819999999999,6.58,0.767286
2024-04-23 08:00:00,29.15,0.3812819999999999,20.0,0.736986
2024-04-23 09:00:00,29.15,0.3812819999999999,6.9,0.7031
2024-04-23 10:00:00,29.15,0.3812819999999999,0.5,0.664209
2024-04-23 11:00:00,29.15,0.3812819999999999,0.0,0.616313
2024-04-23 12:00:00,29.15,0.3812819999999999,0.0,0.556777
2024-04-23 13:00:00,29.15,0.3812819999999999,0.0,0.495732
2024-04-23 14:00:00,29.15,0.3812819999999999,0.0,0.492573
2024-04-23 15:00:00,29.15,0.3812819999999999,-0.01,0.53175
2024-04-23 16:00:00,29.15,0.3812819999999999,-0.01,0.566145
2024-04-23 17:00:00,29.15,0.3812819999999999,-0.01,0.5645
2024-04-23 18:00:00,29.15,0.3812819999999999,0.0,0.530022
2024-04-23 19:00:00,29.15,0.3812819999999999,0.0,0.467636
2024-04-23 20:00:00,29.15,0.3812819999999999,1.0,0.386511
2024-04-23 21:00:00,29.15,0.3812819999999999,12.17,0.315433
2024-04-23 22:00:00,29.15,0.3812819999999999,35.0,0.258046
2024-04-23 23:00:00,29.15,0.3812819999999999,24.89,0.217751
2024-04-23 23:00:00,29.15,0.3812819999999999,8.21,0.217751
2024-05-23 01:00:00,35.13,0.4595004,72.0,0.831069
2024-05-23 02:00:00,35.13,0.4595004,71.12,0.842209
2024-05-23 03:00:00,35.13,0.4595004,54.0,0.817469
2024-05-23 04:00:00,35.13,0.4595004,71.3,0.767537
2024-05-23 05:00:00,35.13,0.4595004,71.12,0.704714
2024-05-23 06:00:00,35.13,0.4595004,71.74,0.65165
2024-05-23 07:00:00,35.13,0.4595004,72.0,0.597791
2024-05-23 08:00:00,35.13,0.4595004,80.58,0.518837
2024-05-23 09:00:00,35.13,0.4595004,82.67,0.489827
2024-05-23 10:00:00,35.13,0.4595004,71.74,0.454338
2024-05-23 11:00:00,35.13,0.4595004,49.21,0.412071
2024-05-23 12:00:00,35.13,0.4595004,42.63,0.405586
2024-05-23 13:00:00,35.13,0.4595004,35.01,0.416986
2024-05-23 14:00:00,35.13,0.4595004,35.0,0.455868
2024-05-23 15:00:00,35.13,0.4595004,30.39,0.478155
2024-05-23 16:00:00,35.13,0.4595004,26.1,0.466114
2024-05-23 17:00:00,35.13,0.4595004,26.31,0.441882
2024-05-23 18:00:00,35.13,0.4595004,35.01,0.398792
2024-05-23 19:00:00,35.13,0.4595004,43.56,0.331075
2024-05-23 20:00:00,35.13,0.4595004,71.12,0.274717
2024-05-23 21:00:00,35.13,0.4595004,68.43,0.25506
2024-05-23 22:00:00,35.13,0.4595004,91.73,0.244037
2024-05-23 23:00:00,35.13,0.4595004,92.3,0.235941
2024-05-23 23:00:00,35.13,0.4595004,85.65,0.235941
2024-06-23 01:00:00,33.49,0.4380492,77.0,0.449041
2024-06-23 02:00:00,33.49,0.4380492,56.99,0.523477
2024-06-23 03:00:00,33.49,0.4380492,46.19,0.552172
2024-06-23 04:00:00,33.49,0.4380492,35.01,0.602272
2024-06-23 05:00:00,33.49,0.4380492,35.0,0.621091
2024-06-23 06:00:00,33.49,0.4380492,35.0,0.627313
2024-06-23 07:00:00,33.49,0.4380492,35.0,0.673854
2024-06-23 08:00:00,33.49,0.4380492,30.65,0.711681
2024-06-23 09:00:00,33.49,0.4380492,9.76,0.720741
2024-06-23 10:00:00,33.49,0.4380492,0.0,0.708845
2024-06-23 11:00:00,33.49,0.4380492,-0.01,0.693586
2024-06-23 12:00:00,33.49,0.4380492,-0.11,0.6813
2024-06-23 13:00:00,33.49,0.4380492,-0.5,0.656954
2024-06-23 14:00:00,33.49,0.4380492,-1.0,0.619332
2024-06-23 15:00:00,33.49,0.4380492,-1.99,0.5645
2024-06-23 16:00:00,33.49,0.4380492,-2.0,0.504854
2024-06-23 17:00:00,33.49,0.4380492,-0.85,0.440055
2024-06-23 18:00:00,33.49,0.4380492,-0.66,0.357242
2024-06-23 19:00:00,33.49,0.4380492,-0.01,0.269338
2024-06-23 20:00:00,33.49,0.4380492,1.0,0.187169
2024-06-23 21:00:00,33.49,0.4380492,35.01,0.132747
2024-06-23 22:00:00,33.49,0.4380492,77.0,0.102535
2024-06-23 23:00:00,33.49,0.4380492,95.62,0.087658
2024-06-23 23:00:00,33.49,0.4380492,80.15,0.087658
2024-07-23 01:00:00,31.88,0.4169904,101.98,0.179661
2024-07-23 02:00:00,31.88,0.4169904,99.74,0.165947
2024-07-23 03:00:00,31.88,0.4169904,96.02,0.154134
2024-07-23 04:00:00,31.88,0.4169904,96.02,0.139348
2024-07-23 05:00:00,31.88,0.4169904,98.62,0.128908
2024-07-23 06:00:00,31.88,0.4169904,102.0,0.149519
2024-07-23 07:00:00,31.88,0.4169904,103.92,0.209884
2024-07-23 08:00:00,31.88,0.4169904,106.05,0.233514
2024-07-23 09:00:00,31.88,0.4169904,102.5,0.248134
2024-07-23 10:00:00,31.88,0.4169904,90.82,0.249334
2024-07-23 11:00:00,31.88,0.4169904,70.7,0.242734
2024-07-23 12:00:00,31.88,0.4169904,66.18,0.248045
2024-07-23 13:00:00,31.88,0.4169904,70.0,0.28863
2024-07-23 14:00:00,31.88,0.4169904,72.2,0.331179
2024-07-23 15:00:00,31.88,0.4169904,74.14,0.355742
2024-07-23 16:00:00,31.88,0.4169904,70.7,0.378845
2024-07-23 17:00:00,31.88,0.4169904,70.7,0.385168
2024-07-23 18:00:00,31.88,0.4169904,80.0,0.37367
2024-07-23 19:00:00,31.88,0.4169904,84.32,0.334367
2024-07-23 20:00:00,31.88,0.4169904,100.0,0.256635
2024-07-23 21:00:00,31.88,0.4169904,106.57,0.189582
2024-07-23 22:00:00,31.88,0.4169904,122.23,0.143128
2024-07-23 23:00:00,31.88,0.4169904,110.0,0.106627
2024-07-23 23:00:00,31.88,0.4169904,106.04,0.106627
2024-08-23 01:00:00,36.98,0.4836983999999999,115.85,0.223847
2024-08-23 02:00:00,36.98,0.4836983999999999,113.49,0.216642
2024-08-23 03:00:00,36.98,0.4836983999999999,109.21,0.189731
2024-08-23 04:00:00,36.98,0.4836983999999999,116.69,0.178704
2024-08-23 05:00:00,36.98,0.4836983999999999,116.69,0.179596
2024-08-23 06:00:00,36.98,0.4836983999999999,115.85,0.168303
2024-08-23 07:00:00,36.98,0.4836983999999999,117.27,0.087805
2024-08-23 08:00:00,36.98,0.4836983999999999,124.9,0.089832
2024-08-23 09:00:00,36.98,0.4836983999999999,119.39,0.064155
2024-08-23 10:00:00,36.98,0.4836983999999999,116.69,0.035873
2024-08-23 11:00:00,36.98,0.4836983999999999,104.92,0.010558
2024-08-23 12:00:00,36.98,0.4836983999999999,82.36,0.010558
2024-08-23 13:00:00,36.98,0.4836983999999999,81.87,0.010558
2024-08-23 14:00:00,36.98,0.4836983999999999,82.36,0.017006
2024-08-23 15:00:00,36.98,0.4836983999999999,81.74,0.122292
2024-08-23 16:00:00,36.98,0.4836983999999999,77.0,0.349703
2024-08-23 17:00:00,36.98,0.4836983999999999,77.95,0.398677
2024-08-23 18:00:00,36.98,0.4836983999999999,82.15,0.421581
2024-08-23 19:00:00,36.98,0.4836983999999999,104.76,0.405258
2024-08-23 20:00:00,36.98,0.4836983999999999,116.57,0.371817
2024-08-23 21:00:00,36.98,0.4836983999999999,124.9,0.373442
2024-08-23 22:00:00,36.98,0.4836983999999999,141.2,0.410116
2024-08-23 23:00:00,36.98,0.4836983999999999,125.99,0.46945
2024-08-23 23:00:00,36.98,0.4836983999999999,120.29,0.46945
2024-09-23 01:00:00,34.99,0.4576692,102.55,0.6995
2024-09-23 02:00:00,34.99,0.4576692,95.58,0.751473
2024-09-23 03:00:00,34.99,0.4576692,90.0,0.789027
2024-09-23 04:00:00,34.99,0.4576692,93.17,0.815741
2024-09-23 05:00:00,34.99,0.4576692,93.88,0.830482
2024-09-23 06:00:00,34.99,0.4576692,95.58,0.838845
2024-09-23 07:00:00,34.99,0.4576692,96.4,0.846332
2024-09-23 08:00:00,34.99,0.4576692,115.26,0.851123
2024-09-23 09:00:00,34.99,0.4576692,120.01,0.842514
2024-09-23 10:00:00,34.99,0.4576692,101.7,0.811873
2024-09-23 11:00:00,34.99,0.4576692,85.0,0.771341
2024-09-23 12:00:00,34.99,0.4576692,66.54,0.728782
2024-09-23 13:00:00,34.99,0.4576692,51.1,0.690041
2024-09-23 14:00:00,34.99,0.4576692,50.24,0.633359
2024-09-23 15:00:00,34.99,0.4576692,39.9,0.533982
2024-09-23 16:00:00,34.99,0.4576692,20.5,0.382313
2024-09-23 17:00:00,34.99,0.4576692,40.65,0.253591
2024-09-23 18:00:00,34.99,0.4576692,60.81,0.16365
2024-09-23 19:00:00,34.99,0.4576692,95.58,0.073482
2024-09-23 20:00:00,34.99,0.4576692,116.05,0.05187
2024-09-23 21:00:00,34.99,0.4576692,155.01,0.063486
2024-09-23 22:00:00,34.99,0.4576692,157.66,0.076062
2024-09-23 23:00:00,34.99,0.4576692,112.55,0.108333
2024-09-23 23:00:00,34.99,0.4576692,105.08,0.108333
2024-10-23 01:00:00,40.42,0.5286936,75.56,0.202815
2024-10-23 02:00:00,40.42,0.5286936,79.25,0.205201
2024-10-23 03:00:00,40.42,0.5286936,71.0,0.196664
2024-10-23 04:00:00,40.42,0.5286936,64.32,0.183989
2024-10-23 05:00:00,40.42,0.5286936,64.29,0.175639
2024-10-23 06:00:00,40.42,0.5286936,65.0,0.175578
2024-10-23 07:00:00,40.42,0.5286936,84.98,0.188475
2024-10-23 08:00:00,40.42,0.5286936,102.1,0.207496
2024-10-23 09:00:00,40.42,0.5286936,134.71,0.237415
2024-10-23 10:00:00,40.42,0.5286936,110.06,0.266322
2024-10-23 11:00:00,40.42,0.5286936,85.0,0.28128
2024-10-23 12:00:00,40.42,0.5286936,65.0,0.278516
2024-10-23 13:00:00,40.42,0.5286936,64.08,0.290146
2024-10-23 14:00:00,40.42,0.5286936,56.58,0.314364
2024-10-23 15:00:00,40.42,0.5286936,56.08,0.340762
2024-10-23 16:00:00,40.42,0.5286936,59.99,0.405585
2024-10-23 17:00:00,40.42,0.5286936,63.4,0.420095
2024-10-23 18:00:00,40.42,0.5286936,71.99,0.403632
2024-10-23 19:00:00,40.42,0.5286936,103.41,0.433222
2024-10-23 20:00:00,40.42,0.5286936,155.8,0.54
2024-10-23 21:00:00,40.42,0.5286936,145.97,0.659418
2024-10-23 22:00:00,40.42,0.5286936,121.89,0.742341
2024-10-23 23:00:00,40.42,0.5286936,99.87,0.791373
2024-10-23 23:00:00,40.42,0.5286936,93.16,0.791373
2024-11-23 01:00:00,46.62,0.6097895999999999,131.63,0.896123
2024-11-23 02:00:00,46.62,0.6097895999999999,114.28,0.906555
2024-11-23 03:00:00,46.62,0.6097895999999999,104.0,0.900241
2024-11-23 04:00:00,46.62,0.6097895999999999,97.0,0.897187
2024-11-23 05:00:00,46.62,0.6097895999999999,84.99,0.902928
2024-11-23 06:00:00,46.62,0.6097895999999999,84.78,0.908596
2024-11-23 07:00:00,46.62,0.6097895999999999,85.95,0.919473
2024-11-23 08:00:00,46.62,0.6097895999999999,93.0,0.930605
2024-11-23 09:00:00,46.62,0.6097895999999999,99.25,0.929155
2024-11-23 10:00:00,46.62,0.6097895999999999,85.62,0.952841
2024-11-23 11:00:00,46.62,0.6097895999999999,67.04,0.958905
2024-11-23 12:00:00,46.62,0.6097895999999999,40.0,0.960205
2024-11-23 13:00:00,46.62,0.6097895999999999,42.5,0.964455
2024-11-23 14:00:00,46.62,0.6097895999999999,36.95,0.967896
2024-11-23 15:00:00,46.62,0.6097895999999999,30.52,0.972878
2024-11-23 16:00:00,46.62,0.6097895999999999,36.94,0.979191
2024-11-23 17:00:00,46.62,0.6097895999999999,58.9,0.982478
2024-11-23 18:00:00,46.62,0.6097895999999999,84.53,0.986
2024-11-23 19:00:00,46.62,0.6097895999999999,101.0,0.986591
2024-11-23 20:00:00,46.62,0.6097895999999999,101.8,0.986314
2024-11-23 21:00:00,46.62,0.6097895999999999,92.0,0.986223
2024-11-23 22:00:00,46.62,0.6097895999999999,84.99,0.986346
2024-11-23 23:00:00,46.62,0.6097895999999999,78.78,0.986137
2024-11-23 23:00:00,46.62,0.6097895999999999,40.0,0.986137
2024-12-23 01:00:00,44.61,0.5834988,17.27,0.963422
2024-12-23 02:00:00,44.61,0.5834988,11.48,0.959422
2024-12-23 03:00:00,44.61,0.5834988,10.19,0.953068
2024-12-23 04:00:00,44.61,0.5834988,7.33,0.946663
2024-12-23 05:00:00,44.61,0.5834988,6.0,0.938804
2024-12-23 06:00:00,44.61,0.5834988,7.07,0.935086
2024-12-23 07:00:00,44.61,0.5834988,25.95,0.926354
2024-12-23 08:00:00,44.61,0.5834988,61.2,0.91655
2024-12-23 09:00:00,44.61,0.5834988,72.47,0.920486
2024-12-23 10:00:00,44.61,0.5834988,70.93,0.920018
2024-12-23 11:00:00,44.61,0.5834988,25.0,0.9143
2024-12-23 12:00:00,44.61,0.5834988,5.11,0.901963
2024-12-23 13:00:00,44.61,0.5834988,3.32,0.882927
2024-12-23 14:00:00,44.61,0.5834988,3.32,0.85705
2024-12-23 15:00:00,44.61,0.5834988,3.6,0.814531
2024-12-23 16:00:00,44.61,0.5834988,5.0,0.775068
2024-12-23 17:00:00,44.61,0.5834988,30.9,0.748372
2024-12-23 18:00:00,44.61,0.5834988,87.11,0.715141
2024-12-23 19:00:00,44.61,0.5834988,114.72,0.661077
2024-12-23 20:00:00,44.61,0.5834988,124.89,0.598768
2024-12-23 21:00:00,44.61,0.5834988,118.97,0.564368
2024-12-23 22:00:00,44.61,0.5834988,109.28,0.58765
2024-12-23 23:00:00,44.61,0.5834988,105.82,0.620832
2024-12-23 23:00:00,44.61,0.5834988,90.8,0.620832
2024-01-24 01:00:00,26.92,0.3521136,86.0,0.674632
2024-01-24 02:00:00,26.92,0.3521136,78.93,0.623614
2024-01-24 03:00:00,26.92,0.3521136,73.73,0.561128
2024-01-24 04:00:00,26.92,0.3521136,71.69,0.493777
2024-01-24 05:00:00,26.92,0.3521136,70.94,0.4761
2024-01-24 06:00:00,26.92,0.3521136,71.69,0.477609
2024-01-24 07:00:00,26.92,0.3521136,80.19,0.480582
2024-01-24 08:00:00,26.92,0.3521136,93.18,0.427937
2024-01-24 09:00:00,26.92,0.3521136,101.5,0.334367
2024-01-24 10:00:00,26.92,0.3521136,89.02,0.227426
2024-01-24 11:00:00,26.92,0.3521136,70.69,0.132034
2024-01-24 12:00:00,26.92,0.3521136,61.8,0.089023
2024-01-24 13:00:00,26.92,0.3521136,59.87,0.087702
2024-01-24 14:00:00,26.92,0.3521136,58.2,0.127095
2024-01-24 15:00:00,26.92,0.3521136,58.2,0.228689
2024-01-24 16:00:00,26.92,0.3521136,60.5,0.373784
2024-01-24 17:00:00,26.92,0.3521136,64.0,0.445484
2024-01-24 18:00:00,26.92,0.3521136,88.61,0.441755
2024-01-24 19:00:00,26.92,0.3521136,94.94,0.416537
2024-01-24 20:00:00,26.92,0.3521136,150.41,0.431287
2024-01-24 21:00:00,26.92,0.3521136,152.17,0.511091
2024-01-24 22:00:00,26.92,0.3521136,103.0,0.624773
2024-01-24 23:00:00,26.92,0.3521136,88.04,0.708046
2024-01-24 23:00:00,26.92,0.3521136,74.86,0.708046
2024-02-24 01:00:00,22.73,0.2973084,7.41,0.94025
2024-02-24 02:00:00,22.73,0.2973084,5.0,0.951619
2024-02-24 03:00:00,22.73,0.2973084,3.2,0.94075
2024-02-24 04:00:00,22.73,0.2973084,4.2,0.953473
2024-02-24 05:00:00,22.73,0.2973084,5.0,0.959669
2024-02-24 06:00:00,22.73,0.2973084,5.0,0.950955
